job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
24840,C - Manufacturing,,,,0.9,0.2,0.1,0.05,3 - Technicians and associate professionals,31 - Science and engineering technicians,315 - Safety and quality inspectors,3152 - Occupational health and safety inspectors/technicians,0.85,0.7,0.6,0.55,
25004,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5224 - Cargo handling,0.95,0.92,0.9,0.88,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,834 - Mobile-plant operators,8344 - Fork-lift drivers (including reach-stacker operators),0.95,0.9,0.8,0.65,
25114,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",467 - Wholesale of other goods,"4671 - Wholesale of solid, liquid and gaseous fuels and related products",0.95,0.92,0.86,0.9,1 - Managers,"14 - Hospitality, retail and other services managers",142 - Retail and wholesale trade managers,1421 - Retail and wholesale trade managers,0.98,0.86,0.9,0.9,
25231,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.99,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.99,0.9,0.9,0.85,
24858,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.98,0.98,0.95,0.92,2 - Professionals,24 - Business and Administration Professionals,241 - Accountants,2411 - Accountants,0.9,0.9,0.88,0.85,
25136,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.99,0.97,0.85,0.8,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Librarians, archivists and curators",2621 - Librarians and related information professionals,0.99,0.85,0.8,0.75,
25081,L - Real estate activities,68 - Real estate activities,683 - Real estate activities on a fee or contract basis,6832 - Management of real estate on a fee or contract basis,0.95,0.95,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,,,0.95,0.75,0.2,0.1,
25378,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation,0.99,0.98,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and development managers",1221 - Sales and marketing managers,0.97,0.94,0.92,0.88,
25090,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,452 - Maintenance and repair of motor vehicles,4520 - Maintenance and repair of motor vehicles,0.9,0.9,0.9,0.85,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.9,0.95,0.9,
21709,H - Transportation and storage,49 - Land transport and transport via pipelines,493 - Freight transport by road,4930 - Freight transport by road,0.95,0.92,0.88,0.85,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",722 - Motor vehicle mechanics and repair workers,7221 - Motor vehicle mechanics and repair workers,0.95,0.9,0.9,0.85,
25302,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,452 - Maintenance and repair of motor vehicles,4520 - Maintenance and repair of motor vehicles,0.85,0.9,0.95,0.95,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Motor vehicle and motorcycle mechanics and repairers,7231 - Motor vehicle mechanics and repairers,0.95,0.9,0.95,0.9,
25079,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,451 - Sale of motor vehicles,4510 - Sale of motor vehicles,0.7,0.7,0.6,0.5,4 - Clerical support workers,41 - General and keyboard clerks,411 - General office clerks,4110 - General office clerks,0.95,0.95,0.95,0.95,
24951,Q - Human health and social work activities,88 - Social work activities without accommodation,88.9 - Other social work activities without accommodation,88.99 - Other social work activities without accommodation n.e.c.,0.95,0.9,0.9,0.85,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.95,0.8,0.6,0.3,
25162,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.9,7 - Craft and related trades workers,74 - Electrical and electronic trades workers,741 - Electrical trades workers,7411 - Electricians and electrical fitters,0.98,0.95,0.9,0.88,
25374,F - Construction,42 - Civil engineering,"429 - Construction of other civil engineering projects, n.e.c.","4290 - Construction of other civil engineering projects, n.e.c.",0.95,0.9,0.85,0.85,8 - Plant and machine operators and assemblers,81 - Stationary plant and machine operators,811 - Stationary plant operators (broad),,0.95,0.85,0.6,0.2,
25287,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non‑ferrous metal ores (including gold),0.99,0.98,0.95,0.9,2 - Professionals,21 - Science and engineering professionals,211 - Physical and earth science professionals,2113 - Geologists and geophysicists,0.99,0.95,0.9,0.85,
24799,F - Construction,41 - Construction of buildings,41.2 - Construction of residential and non-residential buildings,41.20 - Construction of residential and non-residential buildings,0.9,0.85,0.75,0.7,4 - Clerical support workers,41 - General and keyboard clerks,412 - Personal assistants and secretaries,4120 - Personal assistants / Administrative clerks,0.9,0.85,0.8,0.75,
24535,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation",4321 - Electrical installation,0.9,0.9,0.85,0.8,7 - Craft and related trades workers,74 - Electrical and electronic trades workers,741 - Electrical and electronic trades workers,7411 - Electricians and electrical fitters,0.95,0.9,0.88,0.85,
24184,H - Transportation and storage,49 - Land transport and transport via pipelines,493 - Freight transport by road,4930 - Freight transport by road,0.98,0.97,0.95,0.92,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Truck and lorry drivers,,0.98,0.96,0.9,0.3,
24731,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.98,0.95,0.6,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,,0.99,0.95,0.92,0.6,
25252,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.95,0.9,0.7,8 - Plant and machine operators and assemblers,81 - Stationary plant and machine operators,811 - Mining and mineral processing plant operators,,0.98,0.85,0.7,0.2,
24946,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.9,0.85,0.8,2 - Professionals,24 - Business and administration professionals,241 - Business professionals,2419 - Business and administration professionals not elsewhere classified,0.85,0.8,0.6,0.5,
25405,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",,,0.85,0.7,0.3,0.2,2 - Professionals,24 - Business and administration professionals,"243 - Sales, marketing and public relations professionals",2431 - Advertising and marketing professionals,0.95,0.9,0.9,0.7,
25120,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.9,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,"2145 - Mining engineers, metallurgists and related professionals",0.98,0.97,0.95,0.9,
25303,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation activities","4322 - Plumbing, heat and air-conditioning installation",0.98,0.95,0.95,0.95,7 - Craft and related trades workers,71 - Building and related trades workers,712 - Building finishers and related trades workers,7122 - Plumbers and pipefitters,0.98,0.95,0.9,0.95,
25192,I - Accommodation and food service activities,56 - Food and beverage service activities,563 - Beverage serving activities,5630 - Beverage serving activities,0.95,0.95,0.95,0.9,5 - Service and sales workers,51 - Personal service workers,513 - Waiters and bartenders,5132 - Bartenders,0.9,0.8,0.8,0.6,
25301,F - Construction,43 - Specialised construction activities,"432 - Electrical, plumbing and other construction installation activities",4321 - Electrical installation,0.98,0.96,0.95,0.95,7 - Craft and related trades workers,74 - Electrical and electronic trades workers,741 - Electrical and electronic trades workers (minor group),7411 - Electricians (unit group),0.98,0.96,0.94,0.94,
25273,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",6203 - Computer facilities management activities,0.9,0.85,0.8,0.6,3 - Technicians and associate professionals,35 - Information and communications technicians,351 - Information and communications technicians (ICT operations and user support),3512 - ICT user support technicians,0.95,0.95,0.9,0.85,
25225,C - Manufacturing,23 - Manufacture of other non-metallic mineral products,239 - Manufacture of other non-metallic mineral products (n.e.c.),,0.95,0.6,0.55,0.2,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2423 - Human resource professionals,0.95,0.9,0.8,0.7,
25100,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9491 - Activities of religious organisations,0.98,0.92,0.9,0.95,2 - Professionals,"26 - Legal, social and cultural professionals",263 - Social and religious professionals,2635 - Clergy and religious professionals,0.8,0.85,0.9,0.75,
25377,P - Education,85 - Education,854 - Higher education,8540 - Higher education,0.99,0.99,0.92,0.85,2 - Professionals,23 - Teaching professionals,232 - Vocational education teachers,2320 - Vocational education teachers,0.98,0.96,0.9,0.88,
24870,B - Mining and quarrying,09 - Mining support service activities,099 - Support activities for other mining and quarrying,0990 - Support activities for other mining and quarrying,0.92,0.9,0.85,0.8,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and fitters,7231 - Machinery mechanics and fitters / Mechanical fitters (supervisory role),0.9,0.85,0.75,0.6,
25087,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.95,0.9,0.85,7 - Craft and related trades workers,"72 - Metal, machinery and related trades workers",723 - Machinery mechanics and repairers,7232 - Heavy vehicle and mobile equipment mechanics and repairers,0.98,0.95,0.92,0.9,
24933,P - Education,85 - Education,853 - Secondary education,8530 - Secondary education,0.95,0.95,0.85,0.7,1 - Managers,12 - Administrative and commercial managers,122 - Administrative services managers,,0.95,0.75,0.6,0.2,
24947,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.95,0.9,0.6,0.1,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,2142 - Civil engineers,0.9,0.9,0.85,0.75,
24185,H - Transportation and storage,49 - Land transport and transport via pipelines,492 - Freight transport by road,4920 - Freight transport by road,0.95,0.93,0.88,0.82,8 - Plant and machine operators and assemblers,83 - Drivers and mobile-plant operators,833 - Heavy truck and bus drivers,8332 - Heavy truck and lorry drivers,0.96,0.92,0.89,0.8,
25187,Q - Human health and social work activities,86 - Human health activities,869 - Other human health activities,8690 - Other human health activities,0.88,0.86,0.78,0.74,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Administration managers,0.95,0.88,0.82,0.76,
25243,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Administration of the state and the economic and social policy of the community,,0.95,0.95,0.85,0.2,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Chief executives and senior officials,1110 - Chief executives and senior officials,0.98,0.95,0.95,0.9,
25179,S - Other service activities,94 - Activities of membership organisations,949 - Activities of other membership organisations,9491 - Activities of religious organisations,0.95,0.9,0.85,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1212 - Human resource managers,0.99,0.9,0.85,0.9,
25155,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities","910 - Libraries, archives, museums and other cultural activities",9101 - Library and archive activities,0.9,0.95,0.95,0.92,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Archivists, librarians and related information professionals",2622 - Librarians and related information professionals,0.95,0.85,0.9,0.9,
25339,I - Accommodation and food service activities,55 - Accommodation,551 - Short term accommodation activities,5510 - Short term accommodation activities,0.95,0.95,0.9,0.85,1 - Managers,"14 - Hospitality, retail and other services managers",141 - Hotel and restaurant managers,1411 - Hotel managers,0.98,0.9,0.75,0.35,
24169,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,,0.99,0.98,0.9,0.2,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,833 - Mining and mineral‑processing plant operators (mobile drilling/boring equipment),,0.95,0.9,0.85,0.25,
25385,I - Accommodation and food service activities,55 - Accommodation,55.1 - Hotels and similar accommodation,55.10 - Hotels and similar accommodation,0.98,0.98,0.95,0.95,4 - Clerical support workers,42 - Customer and information clerks,422 - Client information workers,4221 - Receptionists,0.7,0.75,0.75,0.6,
25296,"A - Agriculture, forestry and fishing","01 - Crop and animal production, hunting and related service activities",015 - Mixed farming,0150 - Mixed farming,0.65,0.7,0.6,0.5,1 - Managers,"11 - Chief executives, senior officials and legislators",,,0.95,0.85,0.2,0.1,
25230,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles",,,0.8,0.65,0.25,0.15,2 - Professionals,24 - Business and administration professionals,"243 - Advertising, marketing and public relations professionals",2432 - Market research analysts and marketing specialists,0.9,0.85,0.7,0.6,
25038,"M - Professional, scientific and technical activities",73 - Advertising and market research,732 - Market research and public opinion polling,7320 - Market research and public opinion polling,0.98,0.99,0.99,0.99,2 - Professionals,24 - Business and administration professionals,"243 - Advertising, marketing and public relations professionals",2433 - Market and survey researchers / Marketing professionals (closest match),0.9,0.75,0.6,0.55,
25229,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles","477 - Retail trade of other goods in specialized stores (e.g., non-food specialty retail)",,0.95,0.9,0.7,0.25,4 - Clerical support workers,42 - Customer services clerks,422 - Client information and customer services clerks,,0.9,0.85,0.8,0.25,
25308,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.98,0.97,0.9,0.85,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals,2423 - Personnel and careers professionals,0.9,0.9,0.85,0.8,
25335,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport (scheduled),0.95,0.95,0.9,0.85,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Accounting and bookkeeping clerks,4311 - Accounting and bookkeeping clerks,0.95,0.9,0.9,0.88,
24939,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.95,0.95,0.92,0.92,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3112 - Chemical and physical science technicians,0.95,0.9,0.85,0.7,
24941,C - Manufacturing,21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,21.1 - Manufacture of basic pharmaceutical products and pharmaceutical preparations (group),21.10 - Manufacture of basic pharmaceutical products and pharmaceutical preparations (class),0.9,0.9,0.8,0.8,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks (minor group),4311 - Accounting clerks (unit group),0.95,0.85,0.75,0.6,
25135,"R - Arts, entertainment and recreation","91 - Libraries, archives, museums and other cultural activities","910 - Libraries, archives, museums and other cultural activities (group)",9102 - Library and archive activities,0.9,0.98,0.92,0.95,2 - Professionals,"26 - Legal, social and cultural professionals","262 - Archivists, librarians and related information professionals",2621 - Archivists and librarians,0.95,0.92,0.95,0.98,
24929,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.98,0.97,0.92,0.9,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1219 - Business services and administration managers not elsewhere classified,0.92,0.9,0.86,0.62,
20735,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport,0.95,0.95,0.85,0.75,7 - Craft and related trades workers,"73 - Metal, machinery and related trades workers",731 - Motor mechanics and repairers (including aircraft maintenance & repair specialists),7313 - Aircraft engine and airframe mechanics and repairers (approx.),0.9,0.75,0.6,0.5,
25191,N - Administrative and support service activities,80 - Security and investigation activities,801 - Private security activities,8010 - Private security activities,0.95,0.92,0.9,0.88,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and development managers",1221 - Sales and marketing managers,0.95,0.9,0.87,0.82,
25270,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Service activities incidental to transportation,0.95,0.95,0.9,0.8,2 - Professionals,24 - Business and administration professionals,241 - Accountants,2411 - Accountants,0.99,0.99,0.99,0.99,
25045,S - Other service activities,94 - Activities of membership organisations,949 - Other membership organisations n.e.c.,9499 - Activities of other membership organisations n.e.c.,0.9,0.85,0.75,0.7,2 - Professionals,24 - Business and administration professionals,242 - Administration and service managers / Administrative professionals,2421 - Human resource professionals,0.9,0.85,0.75,0.75,
20799,H - Transportation and storage,51 - Air transport,511 - Passenger air transport,5110 - Passenger air transport (class),0.95,0.98,0.95,0.9,3 - Technicians and associate professionals,31 - Physical and engineering science technicians,311 - Physical and engineering science technicians,3119 - Physical and engineering science technicians not elsewhere classified,0.85,0.75,0.65,0.4,
25246,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,"0722 - Mining of precious metal ores (e.g., gold)",0.99,0.95,0.85,0.6,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction managers",,0.9,0.7,0.6,0.3,
25075,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",477 - Retail sale of other goods in specialised stores,,0.98,0.95,0.7,0.3,2 - Professionals,24 - Business and administration professionals,,,0.75,0.6,0.2,0.1,
24935,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation (commercial/development banking),0.98,0.95,0.88,0.85,2 - Professionals,25 - Information and communications technology professionals,252 - Database and network professionals,2522 - Systems administrators,0.9,0.9,0.88,0.85,
24797,I - Accommodation and food service activities,56 - Food and beverage service activities,561 - Restaurants and mobile food service activities,5610 - Restaurants and mobile food service activities,0.98,0.97,0.96,0.94,5 - Service and sales workers,51 - Personal service workers,513 - Waiters and bartenders (food & beverage service occupations),,0.98,0.85,0.75,0.35,
24942,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5220 - Support activities for transportation,0.95,0.85,0.8,0.78,2 - Professionals,25 - Information and communications technology professionals,"251 - Software developers, analysts and testers",2511 - Systems analysts,0.9,0.85,0.7,0.65,
25078,F - Construction,43 - Specialized construction activities,"432 - Electrical, plumbing and other construction installation","4322 - Plumbing, heat and air-conditioning installation",0.95,0.95,0.95,0.98,7 - Craft and related trades workers,71 - Building and related trades workers,712 - Plumbers and pipefitters,7122 - Plumbers and pipefitters,0.95,0.88,0.75,0.65,
24496,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non‑ferrous metal ores,0.98,0.98,0.9,0.7,1 - Managers,13 - Production and specialised services managers,,,0.95,0.75,0.35,0.2,
24794,L - Real estate activities,68 - Real estate activities,68.2 - Renting and operating of own or leased real estate,6820 - Renting and operating of own or leased real estate,0.75,0.65,0.5,0.4,2 - Professionals,24 - Business and administration professionals,242 - Administration professionals (business and administration),2423 - Human resource professionals (personnel and careers professionals),0.9,0.85,0.75,0.65,
25208,C - Manufacturing,"25 - Manufacture of fabricated metal products, except machinery and equipment","251 - Manufacture of structural metal products, tanks, reservoirs and steam generators",2511 - Manufacture of structural metal products,0.7,0.65,0.6,0.55,4 - Clerical support workers,43 - Numerical and material recording clerks,431 - Numerical and material recording clerks,,0.95,0.9,0.85,0.25,
25029,B - Mining and quarrying,09 - Support activities for other mining and quarrying,099 - Support activities for other mining and quarrying (group),0990 - Support activities for other mining and quarrying (class),0.8,0.85,0.7,0.6,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,315 - Safety and quality inspectors and regulatory government associate professionals,3152 - Occupational health and safety technicians / associate professionals (unit group),0.9,0.7,0.65,0.5,
25257,J - Information and communication,"62 - Computer programming, consultancy and related activities","620 - Computer programming, consultancy and related activities",62.03 - Computer facilities management activities,0.98,0.95,0.9,0.8,2 - Professionals,25 - Information and communications technology professionals,252 - Database and network professionals,2522 - Systems administrators,0.95,0.9,0.85,0.65,
24475,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0721 - Mining of gold,0.98,0.95,0.85,0.9,1 - Managers,13 - Production and specialised services managers,"132 - Mining, manufacturing and construction managers",1322 - Mining production managers,0.9,0.7,0.6,0.5,
25172,I - Accommodation and food service activities,55 - Accommodation,551 - Hotels and similar accommodation,5510 - Hotels,0.88,0.78,0.72,0.65,1 - Managers,"14 - Hospitality, retail and other services managers",142 - Retail and wholesale trade managers,1420 - Retail and wholesale trade managers,0.7,0.65,0.55,0.5,
24938,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.95,0.95,0.93,0.93,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,311 - Physical and engineering science technicians,3113 - Chemical and physical science technicians,0.95,0.9,0.85,0.6,
25394,"M - Professional, scientific and technical activities",73 - Advertising and market research,731 - Advertising,7310 - Advertising,0.8,0.9,0.85,0.8,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants (sales demonstrators/promoters closely related),,0.95,0.9,0.7,0.3,
25168,N - Administrative and support service activities,78 - Employment activities,781 - Activities of employment placement agencies,7810 - Activities of employment placement agencies,0.9,0.88,0.82,0.82,7 - Craft and related trades workers,,,,0.95,0.3,0.2,0.1,
25025,P - Education,85 - Education,853 - Higher education,8530 - Higher education,0.99,0.99,0.95,0.9,1 - Managers,12 - Administrative and commercial managers,"122 - Sales, marketing and public relations managers",1222 - Advertising and public relations managers,0.99,0.98,0.95,0.9,
24481,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.95,0.9,8 - Plant and machine operators and assemblers,81 - Stationary plant and machine operators,811 - Mining and mineral processing plant operators,8111,0.9,0.75,0.6,0.5,
25046,H - Transportation and storage,52 - Warehousing and support activities for transportation,522 - Support activities for transportation,5224 - Cargo handling (support activities for water transport / container operations),0.95,0.9,0.85,0.6,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers",1322 - Supply and distribution managers,0.8,0.7,0.65,0.55,
24474,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores,0.99,0.98,0.85,0.8,1 - Managers,12 - Business and administration managers,122 - Administrative services managers,1221 - Administrative services managers,0.95,0.8,0.6,0.5,
25215,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"47 - Retail trade, except of motor vehicles and motorcycles",,,0.85,0.8,0.2,0.1,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and workers,,0.95,0.9,0.7,0.3,
25371,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",64.1 - Monetary intermediation,64.19 - Other monetary intermediation,0.98,0.97,0.95,0.93,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1211 - Finance managers,0.98,0.92,0.9,0.85,
24917,"M - Professional, scientific and technical activities",73 - Advertising and market research,731 - Advertising,7310 - Advertising,0.9,0.95,0.85,0.8,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants and stallholders (shop sales staff),5223 - Demonstrators and product promoters (merchandisers),0.95,0.9,0.8,0.7,
25206,H - Transportation and storage,49 - Land transport and transport via pipelines,494 - Freight transport by road,4941 - Freight transport by road (road delivery of goods),0.95,0.92,0.85,0.7,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining, construction and distribution managers (incl. transport/logistics managers)",1322 - Logistics managers / Transport operations managers (supervision of transport/fleet operations),0.98,0.9,0.75,0.7,
24967,P - Education,85 - Education,853 - Higher education,8530 - Higher education,1.0,0.99,0.98,0.97,1 - Managers,13 - Production and specialised services managers,134 - Other production and specialised services managers,"1345 - Education managers (e.g., school principals and administrators)",1.0,0.85,0.7,0.6,
25044,O - Public administration and defence; compulsory social security,84 - Public administration and defence; compulsory social security,841 - Public administration,8411 - General public administration activities,0.98,0.96,0.88,0.72,1 - Managers,"11 - Chief executives, senior officials and legislators",111 - Legislators and senior officials,1110 - Legislators and senior officials (senior public sector executive),0.99,0.92,0.76,0.6,
25063,C - Manufacturing,10 - Manufacture of food products,"106 - Manufacture of grain mill products, starches and starch products",1061 - Manufacture of grain mill products,0.9,0.88,0.8,0.75,5 - Service and sales workers,52 - Sales workers,522 - Salespersons and shop sales assistants (sales workers),5223 - Sales representatives (wholesale and retail) / Commercial sales representatives,0.95,0.92,0.88,0.7,
25369,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.9,0.85,0.75,1 - Managers,12 - Administrative and commercial managers,121 - Business services and administration managers,1211 - Finance managers,0.98,0.92,0.88,0.9,
24978,L - Real estate activities,68 - Real estate activities,683 - Real estate activities on a fee or contract basis (property management and related activities),6832 - Management of real estate on a fee or contract basis,0.8,0.75,0.65,0.6,4 - Clerical support workers,42 - Customer and information clerks,422 - Receptionists and information clerks,4221 - Receptionists,0.95,0.9,0.88,0.85,
24478,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non‑ferrous metal ores,0720 - Mining of non‑ferrous metal ores,0.99,0.98,0.95,0.95,1 - Managers,13 - Production and specialised services managers,"132 - Manufacturing, mining and construction supervisors",,0.95,0.8,0.75,0.3,
25351,"M - Professional, scientific and technical activities",73 - Advertising and market research,731 - Advertising,7310 - Advertising,0.9,0.85,0.8,0.75,5 - Service and sales workers,52 - Sales workers,522 - Shop sales assistants,5223 - Shop sales assistants / Merchandisers,0.95,0.95,0.9,0.7,
24700,F - Construction,41 - Construction of buildings,412 - Construction of residential and non-residential buildings,4120 - Construction of residential and non-residential buildings,0.95,0.9,0.85,0.75,3 - Technicians and associate professionals,31 - Science and engineering associate professionals,312 - Building and civil engineering technicians,3122 - Building and civil engineering technicians,0.75,0.7,0.8,0.6,
25358,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,0729 - Mining of other non-ferrous metal ores (e.g. gold),0.99,0.98,0.95,0.9,1 - Managers,13 - Production and specialised services managers,"131 - Manufacturing, mining and construction managers",1312 - Mining managers,0.95,0.9,0.8,0.75,
25272,"M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities","749 - Other professional, scientific and technical activities n.e.c.","7490 - Other professional, scientific and technical activities n.e.c.",0.85,0.8,0.7,0.6,3 - Technicians and associate professionals,31 - Science and engineering technicians,315 - Safety and quality inspectors,3152 - Safety and quality inspectors,0.9,0.8,0.75,0.7,
24877,F - Construction,42 - Civil engineering,421 - Construction of roads and railways,4210 - Construction of roads and railways,0.95,0.92,0.85,0.8,8 - Plant and machine operators and assemblers,83 - Drivers and mobile plant operators,"833 - Drivers of heavy trucks and lorries (incl. tipper trucks, truck & dog trailers)",,0.98,0.95,0.75,0.35,
24944,K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding",641 - Monetary intermediation,6419 - Other monetary intermediation,0.95,0.95,0.9,0.7,2 - Professionals,24 - Business and administration professionals,242 - Management and organisation analysts,2421 - Management and organisation analysts,0.9,0.85,0.8,0.7,
24737,B - Mining and quarrying,07 - Mining of metal ores,072 - Mining of non-ferrous metal ores,,0.99,0.98,0.95,0.15,2 - Professionals,21 - Science and engineering professionals,214 - Engineering professionals,"2141 - Mining engineers, metallurgical engineers and related professionals",0.95,0.9,0.9,0.95,
